x,y,theta
389.5364074707031,22.162216186523438,-1.5707963705062866
389.5364074707031,9.4622163772583,-1.5707963705062866
389.5364074707031,0.0,-1.5707963705062866
389.5364074707031,0.0,-1.5707963705062866
